id_detalle,numero_factura,id_producto,cantidad
6609,693,12,72
6610,693,543,10
6611,693,439,20
6612,693,390,15
6613,693,389,30
6614,693,391,15
6615,693,151,400
6616,693,635,10
6617,693,485,10
6618,693,24,30
6619,693,8,14
6620,693,798,10
6626,693,719,50
6622,688,487,400
6623,694,884,10
6689,700,315,20
6625,694,885,6
6627,695,723,1
6628,695,825,1
6629,695,860,2
6630,695,191,1
6631,696,544,6
6632,696,308,2
6633,696,136,2
6634,696,195,2
6635,696,194,2
6636,696,201,4
6637,696,184,10
6638,696,335,4
6639,696,185,20
6640,697,858,3
6641,697,860,1
6642,697,873,3
6643,697,880,2
6644,697,719,50
6645,697,859,4
6646,697,890,1
6647,697,181,20
6648,697,180,20
6649,697,884,6
6650,697,885,2
6651,697,889,1
6652,697,416,1
6653,697,641,1
6654,697,623,1
6655,697,857,1
6656,697,387,4
6657,698,531,1
6658,698,878,1
6659,698,800,1
6683,698,611,3
6661,698,625,10
6662,698,325,5
6663,698,143,5
6664,699,88,5
6665,699,89,3
6666,699,11,20
6685,693,140,50
6668,699,393,2
6669,699,136,48
6682,699,818,24
6671,699,728,10
6672,699,643,6
6673,699,652,20
6674,699,436,20
6675,699,485,3
6694,699,771,10
6677,699,596,30
6678,699,77,5
6693,699,12,98
6680,699,708,6
6681,699,579,20
6686,693,141,50
6690,700,136,12
6691,700,313,10
6692,692,316,1
6697,701,640,2
6714,702,24,3
6699,701,602,4
6700,701,446,1
6715,702,818,2
6968,727,641,4
6703,701,415,2
6704,701,659,1
6705,701,316,4
6706,701,745,3
6707,701,484,2
6708,701,831,8
6709,701,826,2
6710,701,487,24
6713,702,431,2
6712,701,708,2
6716,702,460,2
6717,702,461,2
6718,702,665,2
6719,702,471,4
6720,702,128,2
6721,702,129,2
6722,702,316,15
6723,702,600,2
6724,703,625,250
6725,704,836,2
6726,704,837,3
6727,704,619,6
6728,704,604,1
6729,705,180,50
6730,705,320,5
6731,705,199,25
6732,706,87,1
6733,706,86,1
6734,706,110,1
6735,706,111,1
6736,706,104,6
6737,706,102,6
6738,706,101,6
6739,706,223,25
6740,706,224,15
6741,706,608,2
6742,706,604,1
6743,707,223,42
6744,707,605,10
6745,708,604,1
6746,708,342,10
6747,708,484,10
6748,708,625,15
6749,708,296,4
6750,708,303,5
6751,709,183,100
6752,709,182,50
6753,709,358,4
6754,709,351,100
6755,709,619,4
6756,709,836,1
6757,702,594,4
6758,702,816,2
6759,702,492,1
6760,702,574,6
6761,702,572,6
6762,702,573,6
6763,702,39,2
6767,702,387,1
6765,702,853,1
6766,702,747,1
6768,710,723,16
6769,710,348,100
6770,710,346,100
6771,710,349,10
6772,710,511,1
6773,710,540,2
6774,710,493,2
6775,710,155,30
6776,710,51,10
6777,710,52,10
6778,710,649,2
6779,710,484,1
6780,710,863,20
6781,710,396,20
6782,710,180,20
6783,710,181,20
6784,710,151,50
6785,710,352,5
6786,710,350,6
6787,710,172,5
6788,710,171,5
6789,710,137,12
6790,710,677,1
6791,710,403,12
6792,699,782,50
6793,711,856,2
6794,711,775,1
6795,711,209,6
6796,711,637,48
6797,712,544,12
6798,712,604,1
6799,712,224,12
6800,712,757,10
6801,711,300,24
6802,713,293,24
6803,713,727,2
6804,713,425,50
6805,713,852,1
6806,713,604,1
6807,714,604,1
6808,714,320,5
6809,714,872,1
6810,714,184,20
6811,714,185,20
6812,714,102,6
6813,714,101,6
6814,714,96,3
6815,714,151,50
6816,714,24,2
6817,714,95,3
6818,714,358,2
6819,714,123,1
6820,715,380,5
6821,715,490,30
6822,715,619,6
6823,715,381,5
6824,716,719,30
6825,716,807,25
6826,716,623,4
6827,716,49,10
6828,717,119,3
6829,717,136,24
6830,717,452,15
6839,718,313,16
6832,717,451,20
6833,717,444,20
6834,717,880,5
6835,717,18,36
6836,717,20,24
6837,717,16,72
6838,717,17,72
6840,718,690,4
6841,718,335,5
6842,718,13,3
6843,718,300,15
6844,718,302,20
7381,718,309,10
6846,718,37,6
6847,718,50,4
6848,718,49,7
6849,719,594,2
6850,719,494,4
6851,719,496,4
6852,719,434,2
6853,719,436,2
6854,719,406,5
6855,719,140,2
6856,719,449,2
6857,719,29,2
6858,719,351,4
6859,719,350,4
6860,719,28,1
6861,719,298,10
6862,719,302,2
6863,719,546,1
6864,719,457,5
6865,719,746,1
6866,719,182,15
6867,719,25,1
6868,719,722,2
6869,719,183,30
6870,720,818,8
6871,720,308,12
6872,720,309,6
6873,720,307,6
6874,720,880,6
6875,720,197,4
6876,720,302,10
6877,720,387,4
6878,721,757,10
6879,721,50,3
6880,721,200,20
6881,721,11,2
6882,721,739,1
6883,721,484,2
6884,721,306,5
6885,721,625,4
6886,721,152,2
6887,721,362,30
6888,721,448,4
6889,721,487,12
6890,721,37,2
6891,721,827,20
6892,721,303,1
6893,721,798,3
6894,721,818,6
6895,721,800,4
6896,721,322,6
6897,721,334,20
6898,721,101,6
6899,721,102,6
6900,721,95,5
6901,721,96,4
6902,721,358,2
6903,721,654,4
6904,721,516,3
6905,721,637,12
6906,721,833,2
6907,721,446,1
6908,722,817,60
6909,722,818,60
6910,722,878,36
6911,723,719,5
6912,723,613,5
6913,723,425,20
6914,723,637,60
6915,723,487,50
6916,723,672,5
6917,723,657,50
6918,724,155,10
6919,724,151,10
6920,724,352,4
6921,724,622,1
6922,724,621,1
6923,724,316,120
6924,724,772,1
6925,724,544,5
6926,724,487,10
6927,725,199,25
6928,725,200,20
6929,725,445,2
6930,725,443,2
6931,725,493,4
6932,725,425,20
6933,725,499,6
6934,725,131,2
6935,725,594,4
6936,725,310,4
6937,725,308,6
6938,725,306,6
6939,725,208,2
6940,725,209,2
7041,730,182,200
6942,725,315,20
6943,725,322,36
6944,725,863,20
6945,725,363,20
6946,725,362,20
6947,725,625,2
6948,725,77,2
6949,725,303,1
6950,725,304,1
6951,725,864,4
6952,725,439,1
6953,725,547,2
6954,725,123,2
6955,725,51,4
6956,725,52,4
6957,726,452,10
6958,726,451,10
6959,726,453,5
6960,726,719,10
6961,726,406,10
6962,726,893,1
6963,726,894,1
6964,726,504,1
6965,726,91,1
6966,726,590,1
6967,726,425,50
6969,727,77,4
6970,727,425,1200
6971,727,460,24
6972,727,461,18
6985,728,39,4
6974,728,517,4
6975,728,313,30
7054,728,604,1
6977,728,619,2
6978,728,406,20
6979,728,502,6
6980,728,607,6
6981,728,320,25
6986,729,514,5
6983,728,544,24
6984,728,598,5
6987,729,506,2
6988,729,512,5
6989,729,731,2
6990,729,744,3
6991,729,743,3
6992,729,741,3
6993,729,344,2
6994,729,878,6
6995,729,497,6
6996,729,544,12
6997,729,303,4
6998,729,335,4
6999,729,77,1
7000,729,304,4
7001,729,100,6
7002,730,141,40
7003,730,186,40
7004,730,20,144
7023,730,19,72
7006,730,17,180
7007,730,18,240
7008,731,17,24
7009,731,613,10
7010,731,20,36
7011,731,461,20
7012,731,509,20
7013,731,496,20
7014,731,634,2
7015,731,619,2
7016,731,206,20
7017,731,322,50
7018,731,182,100
7019,731,140,20
7020,731,183,100
7021,731,316,15
7022,731,188,20
7024,732,625,30
7025,732,200,80
7033,730,646,96
7035,733,152,20
7034,733,86,2
7032,730,647,72
7074,739,494,4
7036,730,151,400
7037,730,767,20
7039,730,292,480
7040,730,293,360
7042,730,183,570
7043,734,304,2
7044,734,792,1
7045,734,864,4
7046,734,502,6
7047,734,899,2
7048,734,895,2
7049,734,900,2
7050,734,894,4
7051,734,896,2
7052,730,901,35
7053,735,837,2
7055,736,733,1
7056,737,892,1
7057,737,544,6
7058,737,635,1
7059,737,893,3
7060,738,902,5
7061,738,191,10
7062,738,170,1
7063,738,164,10
7064,738,832,6
7065,738,859,3
7066,738,547,10
7067,738,461,12
7068,738,460,36
7069,738,619,2
7070,738,880,1
7071,738,194,6
7072,738,293,120
7073,738,292,180
7075,739,126,1
7076,739,625,2
7077,739,358,2
7078,739,665,1
7079,739,140,2
7080,739,573,10
7081,739,322,4
7082,739,102,2
7083,739,544,2
7084,739,377,2
7085,739,396,4
7086,739,826,1
7087,739,313,2
7088,739,493,6
7089,739,25,1
7091,740,608,1
7092,740,747,1
7093,740,491,6
7108,743,65,1
7109,743,44,1
7096,741,363,20
7097,741,673,2
7098,741,503,3
7099,741,502,5
7100,741,180,20
7101,741,181,20
7102,742,604,1
7103,742,344,6
7104,742,637,48
7105,742,340,20
7106,742,159,30
7107,742,158,30
7110,743,818,5
7111,743,878,2
7162,743,725,4
7113,743,640,4
7114,743,322,6
7115,743,447,6
7116,743,493,3
7117,743,532,2
7118,743,726,2
7119,743,864,2
7120,743,226,30
7121,743,227,30
7122,743,315,20
7123,743,723,1
7124,743,820,2
7125,743,403,15
7126,743,884,2
7127,743,798,3
7128,743,102,2
7129,743,101,2
7130,743,178,6
7131,743,425,20
7132,743,159,6
7133,743,158,12
7134,743,185,10
7135,743,184,10
7136,743,544,10
7137,743,181,10
7138,743,180,10
7139,743,67,4
7140,743,69,2
7141,743,164,2
7142,743,12,6
7143,743,292,40
7144,743,481,3
7145,743,879,3
7146,743,137,15
7147,743,139,15
7148,743,297,15
7149,743,467,3
7150,743,607,3
7151,743,752,6
7152,743,457,4
7153,743,856,3
7154,743,308,2
7155,743,309,2
7156,743,484,1
7249,743,832,2
7158,744,165,1
7159,744,160,1
7160,744,487,50
7161,744,637,60
7364,764,778,1
7164,743,487,20
7336,759,494,6
7251,743,306,8
7167,743,745,2
7168,743,746,2
7169,743,451,2
7170,743,452,2
7171,743,732,1
7172,743,713,1
7173,743,714,1
7174,743,613,2
7335,759,403,24
7176,743,855,4
7177,745,459,10
7178,746,135,3
7179,746,133,4
7180,747,322,20
7181,747,43,15
7182,747,39,15
7183,748,362,150
7184,748,103,12
7185,748,100,12
7186,748,101,12
7187,748,102,12
7188,748,493,15
7189,748,199,50
7190,701,885,4
7191,701,891,2
7192,749,21,12
7193,749,484,2
7194,749,344,2
7195,749,591,3
7196,749,102,4
7197,749,101,4
7198,749,297,20
7199,749,348,20
7200,749,201,10
7201,749,352,5
7202,749,350,5
7203,749,351,5
7204,750,604,1
7205,750,297,10
7206,750,313,12
7207,750,403,12
7208,750,31,1
7209,750,761,20
7210,750,248,10
7211,750,226,20
7212,750,168,10
7213,750,766,5
7214,750,648,3
7215,750,221,20
7216,750,872,2
7217,750,29,3
7218,750,471,3
7219,750,864,3
7220,750,625,5
7221,750,484,3
7222,750,320,10
7223,750,25,3
7224,749,378,1
7225,749,379,1
7226,749,490,20
7227,749,326,2
7228,749,625,10
7229,751,757,100
7230,749,604,1
7231,752,604,1
7232,752,123,1
7233,752,766,5
7234,752,452,2
7235,752,451,2
7236,752,444,2
7237,752,863,20
7238,752,403,12
7239,752,402,50
7240,752,306,24
7241,752,103,3
7242,752,100,4
7243,752,99,4
7244,751,451,5
7245,751,453,5
7246,751,471,10
7247,751,434,10
7248,747,347,10
7334,743,128,5
7252,753,903,5
7253,753,459,2
7254,753,446,2
7255,753,198,3
7256,753,197,3
7257,753,196,3
7258,743,647,6
7259,743,646,6
7363,764,567,3
7262,743,349,4
7263,743,348,10
7264,743,347,10
7265,743,346,10
7266,743,350,4
7267,743,204,1
7268,754,647,12
7269,755,645,12
7270,755,646,12
7271,755,647,12
7272,755,648,12
7273,755,649,12
7274,756,460,12
7275,756,461,12
7276,756,855,12
7277,756,716,4
7278,756,879,12
7279,756,818,4
7280,756,828,40
7281,756,827,40
7282,755,703,3
7283,755,403,24
7284,755,404,24
7285,755,726,1
7286,755,200,10
7287,755,828,6
7288,755,827,6
7289,755,621,1
7290,755,625,6
7291,755,17,24
7292,755,18,24
7293,755,10,6
7337,759,495,6
7295,755,771,6
7296,755,637,12
7297,755,335,4
7298,755,578,6
7299,755,35,6
7300,755,777,6
7301,755,863,20
7302,755,180,20
7303,755,123,3
7304,755,377,6
7305,755,886,6
7306,755,643,6
7307,755,197,2
7308,755,199,25
7322,733,904,1
7310,755,199,5
7311,755,29,6
7312,756,634,2
7313,755,309,6
7314,755,138,6
7315,755,449,3
7316,755,186,6
7317,755,141,6
7318,755,605,6
7319,755,198,3
7320,755,818,6
7321,755,351,6
7323,757,878,24
7324,757,904,1
7325,757,346,100
7326,757,348,100
7327,757,347,100
7328,757,637,120
7329,758,905,1
7330,758,655,8
7331,758,898,2
7332,758,343,2
7338,759,496,6
7339,759,176,2
7340,759,502,3
7341,759,326,1
7342,759,831,3
7343,760,604,1
7344,760,404,24
7345,760,403,24
7346,761,878,60
7347,761,818,60
7348,762,723,1
7349,762,828,20
7350,762,362,50
7351,762,363,50
7352,762,292,50
7353,762,293,50
7354,762,306,24
7355,762,199,30
7356,762,136,24
7365,764,753,1
7358,763,544,12
7359,763,612,20
7360,763,757,20
7361,763,135,3
7362,763,133,4
7366,764,152,1
7367,764,98,3
7368,764,52,7
7369,764,89,1
7370,764,584,1
7371,764,136,2
7372,764,358,2
7373,765,831,36
7374,766,457,40
7375,766,102,18
7376,766,467,10
7377,766,302,150
7378,766,300,150
7379,766,625,50
7382,767,363,100
7383,767,362,750
7384,767,316,45
7385,767,103,24
7386,767,101,36
7387,767,100,14
7388,767,98,12
7389,767,99,12
7390,767,864,72
7391,767,300,100
7392,767,453,30
7393,767,451,20
7394,767,452,10
7395,767,442,5
7396,767,444,20
7397,767,88,2
7398,767,89,6
7460,767,90,2
7400,767,584,1
7401,767,635,10
7402,767,20,96
7403,767,19,96
7404,767,18,96
7405,767,17,96
7452,771,495,6
7407,767,387,20
7408,767,341,20
7409,767,493,58
7451,771,497,6
7411,767,836,1
7412,768,303,1
7413,768,434,3
7414,768,326,1
7415,768,163,1
7416,768,394,10
7417,768,102,2
7418,768,101,2
7419,768,432,3
7420,768,431,3
7421,768,872,2
7422,768,358,4
7423,768,503,2
7424,768,335,4
7425,768,33,6
7426,769,892,10
7427,769,906,30
7428,770,741,4
7429,770,743,4
7430,770,907,1
7431,770,840,25
7432,770,209,4
7433,770,777,3
7434,770,119,2
7435,770,403,24
7436,770,670,6
7437,770,593,10
7438,770,302,20
7439,770,395,20
7440,770,394,20
7441,770,485,2
7842,770,348,40
7443,770,457,20
7444,770,297,30
7445,770,646,20
7446,770,487,24
7447,770,95,10
7448,770,180,50
7449,770,396,20
7450,770,292,50
7453,771,102,6
7454,771,101,6
7455,771,341,5
7456,771,340,10
7457,771,544,6
7458,771,782,2
7459,771,482,4
7461,772,306,24
7462,772,300,15
7463,772,352,20
7464,772,349,40
7465,772,471,10
7466,772,863,40
7467,773,830,1
7491,773,908,1
7469,773,315,20
7470,773,161,3
7471,773,493,12
7472,773,495,18
7473,773,496,18
7474,773,757,200
7475,774,487,60
7476,774,17,12
7477,774,880,2
7478,774,818,3
7479,774,461,12
7480,774,309,6
7481,774,137,12
7482,774,298,50
7483,774,362,50
7484,774,363,50
7485,774,99,6
7486,774,100,6
7487,774,101,6
7488,774,102,6
7489,774,180,30
7490,774,181,30
7492,767,605,10
7493,767,492,6
7494,767,730,12
7495,767,313,40
7496,767,309,24
7497,767,152,20
7498,767,326,3
7499,767,325,2
7500,767,72,6
7598,767,711,30
7502,767,308,24
7503,775,302,1
7504,775,404,6
7505,775,403,12
7506,775,461,3
7507,775,307,2
7508,775,308,2
7509,775,138,6
7510,775,137,6
7511,775,158,6
7512,775,335,2
7513,775,316,1
7514,776,320,5
7515,776,606,1
7516,776,882,8
7517,776,292,20
7518,776,885,3
7519,776,293,20
7520,776,344,10
7521,776,483,2
7522,776,199,10
7523,776,302,10
7524,776,605,5
7525,776,893,5
7526,776,899,5
7527,776,900,5
7528,776,836,1
7529,776,894,5
7530,776,892,5
7531,776,227,20
7532,776,201,20
7533,776,909,10
7534,776,906,10
7535,776,291,5
7536,776,651,4
7537,776,830,4
7538,776,152,7
7539,776,849,3
7540,777,125,1
7541,777,313,3
7542,777,296,1
7543,777,347,6
7544,777,292,12
7545,777,394,3
7546,777,512,1
7547,777,360,3
7548,774,708,2
7549,774,109,1
7550,774,449,3
7551,774,864,5
7552,774,771,2
7553,774,517,2
7554,774,160,1
7555,774,164,2
7600,767,454,10
7599,767,712,10
7597,781,309,312
7596,758,76,2
7595,758,620,2
7589,772,405,36
7562,767,910,8
7563,779,484,6
7564,779,191,20
7565,779,190,30
7566,779,733,3
7567,779,472,6
7568,779,471,6
7569,779,103,6
7570,779,99,6
7571,779,319,25
7572,780,731,2
7573,780,300,5
7574,780,320,25
7575,780,831,10
7576,780,625,5
7577,780,296,3
7578,780,31,2
7579,780,484,2
7580,780,313,10
7581,780,410,2
7582,780,132,1
7583,780,602,2
7584,780,470,2
7585,780,880,2
7586,780,180,50
7587,780,199,25
7588,780,488,2
7601,767,713,10
7602,767,714,6
7603,689,425,1000
7604,782,604,1
7605,782,300,10
7606,782,302,20
7607,782,544,24
7608,782,625,15
7609,782,343,5
7610,782,358,6
7611,783,331,5
7612,783,341,10
7613,784,25,6
7614,784,137,24
7615,784,728,5
7616,785,268,10
7617,785,270,10
7618,785,226,20
7619,785,227,20
7620,785,228,20
7621,785,256,10
7622,785,257,10
7623,785,302,40
7624,785,646,40
7625,785,725,20
7626,785,572,30
7627,785,570,60
7628,785,716,20
7629,785,546,5
7630,785,334,100
7631,785,473,40
7632,785,627,100
7633,785,402,200
7634,785,625,30
7635,785,626,10
7636,785,491,30
7637,785,344,4
7638,785,483,4
7639,785,484,2
7640,785,471,40
7641,785,335,30
7642,785,594,40
7643,785,436,50
7644,785,818,10
7645,785,878,10
7646,785,199,50
7647,785,185,50
7648,785,184,50
7649,785,864,30
7650,785,487,50
7651,785,180,100
7652,785,181,100
7653,785,544,24
7654,785,292,100
7655,785,293,100
7656,785,362,100
7657,785,363,100
7989,811,626,50
7659,776,117,1
7868,801,358,10
7661,776,635,1
7662,776,275,10
7663,786,798,10
7664,786,856,10
7665,786,881,20
7679,786,434,20
7667,786,672,20
7668,786,101,60
7669,786,100,60
7670,786,102,120
7671,786,377,20
7678,785,575,60
7673,786,485,15
7674,786,634,10
7675,786,635,20
7680,787,771,10
7677,786,594,100
7681,787,656,3
7682,787,733,1
7683,787,911,1
7684,787,310,24
7685,787,780,24
7686,787,308,48
7687,788,19,12
7688,788,20,12
7689,788,18,12
7690,788,350,10
7691,788,434,3
7692,788,185,20
7693,788,460,6
7694,788,137,12
7695,788,340,5
7696,788,337,5
7697,788,300,5
7741,789,116,6
7750,792,757,100
7700,789,719,15
7701,789,46,6
7702,789,613,5
7703,789,300,15
7704,789,236,50
7705,789,394,20
7706,789,395,20
7707,789,630,12
7708,790,387,1
7709,790,292,10
7710,790,575,4
7711,790,293,10
7712,790,532,2
7713,790,30,1
7714,790,633,1
7715,790,589,1
7716,790,856,1
7717,790,390,5
7718,790,391,5
7719,790,741,2
7720,790,476,100
7721,790,903,2
7722,790,12,4
7723,790,436,6
7724,790,703,1
7725,790,629,2
7726,790,528,2
7727,790,473,20
7728,790,412,2
7729,790,592,2
7730,790,397,6
7731,790,752,2
7732,790,578,1
7733,790,501,2
7734,790,394,20
7735,790,497,2
7736,790,818,2
7737,790,10,2
7738,790,640,2
7739,790,878,2
7740,790,886,2
7742,789,403,24
7743,789,404,12
7744,789,471,20
7745,791,102,6
7746,791,403,48
7747,791,101,6
7748,791,306,48
7749,789,118,2
7751,792,103,12
7760,788,604,1
7753,790,540,2
7754,790,13,2
7755,790,872,1
7756,790,692,1
7757,790,722,1
7759,790,179,3
7761,793,773,1
7762,793,204,10
7763,793,481,5
7764,793,42,2
7765,793,37,3
7766,793,39,3
7767,793,43,4
7768,793,591,4
7769,794,194,5
7770,794,604,1
7771,794,619,2
7772,794,172,8
7773,794,52,20
7774,794,300,5
7775,794,352,6
7776,794,532,6
7777,794,101,6
7778,794,484,3
7779,794,403,12
7780,794,591,4
7781,795,151,200
7782,795,335,12
7783,796,728,2
7784,796,544,6
7785,796,362,20
7786,796,910,2
7787,796,182,20
7788,796,300,20
7789,797,275,2
7790,797,266,1
7791,797,236,2
7792,797,227,10
7793,797,248,1
7794,797,277,2
7795,797,119,1
7796,798,20,96
7797,798,18,72
7798,798,17,120
7799,798,347,100
7800,798,450,20
7801,798,449,60
7802,798,828,50
7803,798,101,36
7804,798,782,50
7805,798,315,1000
7806,799,277,10
7807,799,226,20
7808,799,265,6
7809,799,275,12
7810,799,266,6
7811,799,244,20
7812,799,270,10
7813,799,269,10
7814,799,268,24
7867,801,119,4
7816,799,528,4
7817,799,530,4
7818,799,766,6
7819,799,673,2
7866,801,797,8
7821,799,872,2
7822,799,640,8
8333,851,145,7
7824,799,182,400
7825,799,183,400
7826,799,355,4
7827,799,350,6
7828,799,360,6
7829,799,494,12
7830,799,654,8
7831,799,471,6
7864,801,403,24
7833,799,281,10
7863,799,471,6
7835,799,190,6
7836,799,383,6
7837,799,719,10
7838,799,152,6
7839,799,713,6
7840,799,644,4
7841,799,597,6
7843,770,349,10
7844,770,351,5
7845,770,352,10
7846,770,657,50
7847,770,544,24
7848,770,159,24
7849,770,184,50
7850,770,185,50
7851,770,570,30
7852,770,910,3
7853,800,38,2
7854,800,308,3
7855,800,309,3
7856,800,306,6
7857,800,757,10
7858,800,362,20
7859,800,183,20
7860,800,182,20
7861,800,627,50
7862,800,334,50
7869,801,360,15
7870,802,849,1
7871,802,587,2
7872,802,724,1
7873,802,515,2
7874,802,404,6
7875,799,89,1
7876,803,200,20
7877,803,467,6
7878,803,611,4
7879,803,143,4
7880,804,506,10
7881,804,200,100
7882,805,95,10
7883,805,94,10
7884,805,447,20
7885,805,604,1
7886,805,99,6
7887,805,102,6
7888,805,98,6
7889,805,303,5
7890,805,96,10
7891,805,570,20
7892,805,180,50
7893,805,43,5
7894,805,42,5
7895,805,39,4
7896,805,37,4
7897,805,504,4
7898,805,763,1
7899,805,402,60
7900,805,219,5
7901,805,625,10
7902,805,483,5
7903,806,719,10
7904,806,151,50
7905,807,805,12
7906,807,510,22
9538,807,912,50
8121,808,716,3
7909,808,878,12
7910,808,818,12
7911,808,594,20
7912,808,637,36
7913,808,880,3
7914,809,764,12
7915,810,51,50
7916,810,483,12
7917,810,313,20
7918,810,190,12
7919,811,224,105
7920,811,223,100
7921,812,300,100
7922,813,12,5
7923,813,44,3
7924,813,487,400
7925,813,514,3
7926,813,512,3
7927,813,418,100
7928,813,818,12
7929,813,178,5
7930,813,350,10
7931,813,471,5
7932,814,604,1
7933,814,605,4
7934,814,313,20
7935,814,222,3
7936,814,380,5
7937,814,436,10
7938,814,629,4
7939,814,39,4
7940,814,308,24
7941,814,416,4
7942,814,484,6
7943,814,344,6
7944,814,97,10
7945,814,94,50
7946,814,117,2
7947,814,119,2
7948,815,666,2
7949,815,308,10
7950,815,309,10
7951,815,43,6
7952,815,42,6
7953,815,39,6
7954,815,38,6
7955,815,200,50
7956,816,472,10
7957,816,320,25
7958,816,224,45
7959,816,223,75
7960,816,57,10
7961,816,56,10
7962,816,899,10
7963,817,753,2
7964,817,136,4
7965,817,322,6
7966,817,910,2
7967,817,864,3
7968,817,626,2
7969,817,325,2
7970,817,33,6
7971,817,773,1
7972,817,782,1
7973,817,578,5
7974,817,335,4
7975,817,362,40
7976,817,222,4
7977,817,196,3
7978,817,449,3
7979,817,403,12
7980,817,670,4
7981,817,800,4
7982,817,179,4
7983,817,358,3
7984,810,863,40
7985,810,315,40
7986,785,252,10
7987,785,275,10
7988,785,277,10
7991,818,199,200
7992,819,297,1000
7993,819,403,144
7994,819,404,72
7995,787,913,10
7996,820,885,10
7997,821,302,600
7998,821,300,150
7999,818,782,50
8000,818,573,400
8001,822,322,2
8002,822,504,1
8003,822,12,2
8004,822,308,2
8005,822,753,3
8006,822,625,1
8007,822,139,3
8008,822,152,3
8009,822,570,6
8010,822,880,1
8011,822,800,1
8012,822,103,1
8013,822,298,10
8014,822,297,8
8015,822,94,2
8016,823,434,2
8017,823,306,6
8018,823,362,20
8019,823,544,6
8020,823,351,2
8021,823,406,10
8022,823,201,4
8023,823,343,2
8024,823,485,2
8025,824,913,2
8026,824,300,100
8027,825,766,20
8028,825,488,2
8029,826,817,20
8030,826,818,72
8031,787,911,1
8032,811,350,60
8033,811,349,60
8034,811,351,60
8035,811,300,200
8036,811,302,600
8037,811,830,1
8106,811,20,240
8105,811,17,240
8040,811,352,60
8041,827,919,20
8042,827,910,1
8043,827,878,12
8044,827,818,12
8045,827,613,10
8046,827,136,48
8047,827,161,20
8048,827,309,96
8049,827,544,72
8050,828,72,2
8051,828,219,2
8052,828,800,3
8053,828,350,5
8054,828,349,9
8055,828,622,1
8056,828,457,20
8057,828,487,120
8058,828,380,4
8059,828,316,5
8060,828,381,4
8061,828,352,4
8062,828,348,200
8063,828,757,10
8064,828,403,24
8065,828,694,30
8066,828,35,24
8135,835,716,2
8068,828,412,50
8069,828,409,50
8070,828,407,50
8071,828,178,15
8072,828,434,50
8134,835,612,2
8074,828,716,40
8075,828,672,40
8076,828,499,24
8077,829,829,1
8078,829,577,1
8079,829,77,10
8080,829,69,5
8081,829,145,10
8082,829,143,10
8083,829,164,10
8084,830,925,2
8085,830,864,2
8086,830,416,4
8087,830,304,4
8088,830,77,5
8089,830,718,2
8090,830,717,2
8091,830,121,2
8092,830,307,24
8093,830,924,24
8094,830,136,12
8095,830,266,20
8096,830,102,12
8097,831,913,100
8098,831,573,100
8099,831,836,2
8100,831,864,72
8101,831,199,50
8102,770,902,6
8103,831,863,60
8104,831,315,20
8107,811,19,240
8108,811,544,240
8109,811,136,144
8110,832,673,6
8111,832,87,1
8112,832,228,10
8113,832,248,10
8114,832,226,50
8115,832,488,2
8116,832,490,10
8117,832,831,20
8118,832,415,3
8119,830,604,1
8120,833,625,400
8122,834,873,2
8123,834,303,2
8124,834,304,2
8125,834,103,6
8126,834,102,6
8127,834,694,6
8128,834,297,50
8129,834,94,10
8130,834,96,4
8131,834,97,2
8132,834,859,6
8133,834,579,6
8352,857,913,36
8137,835,387,2
8138,835,643,2
8139,835,726,1
8140,835,492,5
8141,835,352,20
8142,835,351,20
8143,835,349,40
8144,835,119,1
8180,836,201,50
8146,836,346,50
8147,836,293,20
8148,836,111,1
8149,836,109,1
8150,837,293,12
8151,837,292,12
8152,837,771,5
8153,837,746,5
8154,837,745,5
8155,837,704,6
8156,837,439,5
8157,837,646,30
8162,838,209,2
8161,838,309,6
8160,837,352,20
8163,838,207,10
8165,839,649,8
8166,839,647,10
8167,839,470,2
8168,839,359,25
8169,839,362,50
8170,839,748,3
8171,839,910,1
8172,839,17,12
8173,839,344,2
8174,839,483,2
8175,839,306,24
8176,839,335,12
8177,839,625,5
8178,839,190,3
8179,839,191,4
8181,840,139,8
8182,840,303,6
8183,840,403,24
8184,840,101,12
8185,840,99,6
8186,840,100,6
8187,840,102,6
8188,840,95,6
8189,840,96,6
8190,840,439,2
8191,840,621,1
8192,841,29,3
8193,841,487,24
8194,841,540,2
8195,841,344,2
8196,841,341,10
8197,841,467,3
8198,841,266,5
8199,841,224,15
8200,842,604,1
8201,842,453,5
8202,842,451,5
8203,842,335,4
8204,842,444,5
8205,842,96,4
8206,842,95,4
8207,842,358,3
8208,842,431,8
8209,842,433,2
8210,842,485,2
8211,842,757,10
8212,842,863,20
8213,842,116,1
8214,842,528,3
8215,842,762,20
8216,842,761,20
8217,842,395,20
8218,842,394,20
8219,828,405,12
8220,828,818,48
8221,828,878,12
8222,843,604,1
8223,843,12,3
8224,843,544,12
8225,843,151,50
8226,843,320,5
8227,843,757,10
8228,843,741,3
8229,843,639,1
8230,843,485,1
8231,843,102,6
8232,843,101,6
8233,843,17,12
8234,844,716,6
8235,844,445,6
8242,846,833,3
8237,844,766,40
8238,844,919,40
8239,844,918,20
8240,844,917,20
8241,845,199,35
8243,846,152,5
8244,846,98,9
8245,846,544,12
8246,846,328,3
8247,846,349,20
8248,846,570,12
8249,846,490,12
8272,847,297,100
